@relation preprocessamentoCK

@attribute CLASSE REAL 
@attribute CBO REAL 
@attribute DIT REAL 
@attribute LCOM REAL 
@attribute NOC REAL 
@attribute RFC REAL 
@attribute WMC REAL 
@attribute UOTESTED {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@data
3,5,2,1,0,9,4,6
3,3,2,1,0,5,2,5
3,4,2,1,0,9,4,6
3,3,2,1,0,5,2,5
3,9,2,1,0,7,3,6
3,6,2,1,0,10,10,6
3,5,2,1,0,14,6,5
3,13,1,1,1,65,35,6
3,8,1,2,8,9,2,5
3,13,4,5,0,34,20,6
3,11,1,6,0,45,18,5
3,9,4,3,0,29,16,6
3,6,2,1,0,19,7,5
3,6,4,2,0,30,17,6
3,9,2,1,0,20,5,5
3,19,1,1,0,14,4,6
3,21,1,6,0,8,8,6
3,5,1,1,3,14,10,6
3,2,1,1,0,17,11,6
3,2,2,0,0,3,1,6
3,0,0,0,0,6,0,6
3,2,1,1,0,14,11,6
3,2,2,0,0,3,1,6
3,2,1,5,0,6,6,6
3,2,2,0,0,3,1,6
3,0,0,0,0,4,0,6
3,3,1,6,0,25,16,5
3,4,2,6,0,14,6,5
3,25,3,4,4,32,20,6
3,6,2,2,0,16,6,5
3,6,2,1,2,7,4,6
3,0,0,0,0,0,0,6
3,9,4,4,0,36,22,6
3,6,2,1,0,17,7,5
3,3,1,1,0,6,3,6
3,5,1,1,0,14,2,5
3,2,1,56,0,62,57,6
3,9,1,2,0,134,57,5
3,4,3,0,0,3,2,6
3,0,0,0,0,1,0,6
3,55,1,16,0,218,165,6
3,2,1,0,0,9,6,6
3,2,1,1,0,8,4,5
3,1,1,3,0,22,6,5
3,5,1,5,0,12,5,5
3,5,2,1,0,16,8,5
3,4,1,1,0,25,13,5
3,7,2,1,0,29,20,5
3,4,1,1,0,11,3,5
3,10,2,7,0,132,48,5
3,8,1,5,0,14,5,5
3,0,0,0,0,0,0,6
3,4,2,1,2,5,3,6
3,10,0,3,0,6,2,6
3,8,3,2,0,6,3,6
3,3,1,2,0,11,2,5
3,8,3,2,0,6,3,6
3,2,1,2,0,9,2,5
3,9,1,5,0,16,5,5
3,5,1,10,0,37,17,6
3,0,1,12,0,27,17,5
3,1,1,3,0,20,8,6
3,1,1,3,0,16,6,5
3,7,2,1,2,33,9,5
3,32,1,7,25,27,21,6
3,8,1,2,3,27,9,5
3,5,1,7,1,24,12,5
3,3,2,1,0,7,5,5
3,3,2,1,0,7,5,5
3,6,2,1,0,19,12,6
3,10,1,2,0,24,3,5
3,10,2,2,0,38,17,6
3,5,3,7,0,22,12,5
3,3,2,2,0,7,3,6
3,5,2,2,0,8,3,6
3,4,2,2,0,7,3,6
3,0,0,0,0,4,0,6
3,3,2,2,0,12,8,6
3,10,2,2,0,6,3,6
3,10,1,1,0,20,2,5
3,8,2,2,0,15,5,6
3,5,1,6,1,9,8,6
3,3,2,2,0,7,3,6
3,5,2,2,0,6,3,6
3,32,2,16,0,193,81,5
3,32,1,30,0,84,51,6
3,5,2,2,0,8,3,6
3,0,0,0,0,12,0,6
3,6,2,1,0,32,14,6
3,13,2,2,0,28,12,6
3,10,1,2,0,24,3,5
3,3,2,1,0,11,7,6
3,8,2,2,0,36,15,6
3,4,3,6,0,18,11,5
3,2,2,1,0,6,3,6
3,2,2,1,0,6,3,6
3,4,2,1,0,14,1,5
3,8,2,1,2,14,8,6
3,6,2,1,0,27,13,6
3,5,2,3,0,19,12,6
3,6,1,1,0,32,10,5
3,3,2,1,0,13,9,6
3,8,2,1,0,27,11,6
3,3,2,1,1,9,5,6
3,5,1,3,0,40,23,5
3,15,1,6,1,9,8,6
3,10,2,3,0,30,14,6
3,8,2,1,0,8,4,6
3,5,2,1,0,21,1,5
3,5,2,1,0,19,9,6
3,6,1,0,0,1,1,6
3,13,1,1,0,18,10,6
3,9,1,3,0,36,9,5
3,0,0,0,0,23,0,6
3,3,1,1,0,3,2,6
3,11,1,1,0,61,23,5
3,3,1,1,1,3,4,5
3,2,2,1,0,4,3,5
3,1,4,0,0,2,1,5
3,0,0,0,0,6,0,6
3,2,1,4,0,14,4,5
3,0,0,0,0,6,0,6
3,3,1,3,0,15,5,5
3,0,0,0,0,6,0,6
3,7,1,2,0,17,4,5
3,0,0,0,0,3,0,6
3,3,1,1,0,11,4,5
3,0,0,0,0,17,0,6
3,7,1,10,0,31,10,5
3,0,0,0,0,18,0,6
3,5,1,11,0,30,12,5
3,1,1,0,0,0,0,5
3,0,0,0,0,0,0,6
3,2,2,1,0,5,4,6
3,0,0,0,0,3,0,6
3,3,1,1,0,12,5,5
3,0,0,0,0,12,0,6
3,3,1,2,0,8,5,6
3,4,1,1,0,20,9,5
3,3,1,1,0,21,9,5
3,0,0,0,0,3,0,6
3,3,1,1,0,12,5,5
3,0,0,0,0,11,0,6
3,4,1,2,0,35,16,5
3,0,0,0,0,4,0,6
3,2,1,2,0,13,2,5
3,0,0,0,0,3,0,6
3,3,1,2,0,11,2,5
3,0,0,0,0,22,0,6
3,2,1,2,0,4,3,6
3,3,1,1,0,41,15,5
3,0,0,0,0,100,0,6
3,3,2,1,0,6,5,6
3,16,1,43,0,160,61,5
3,5,1,4,0,18,12,6
3,0,0,0,0,3,0,6
3,3,1,1,0,12,5,5
3,0,0,0,0,4,0,6
3,1,1,3,0,9,3,5
3,0,0,0,0,4,0,6
3,2,1,2,0,12,2,5
3,0,0,0,0,3,0,6
3,4,1,2,0,12,2,5
3,0,0,0,0,0,0,6
3,0,0,0,0,0,0,6
3,32,1,2,0,8,3,5
3,20,1,14,0,25,21,5
3,35,1,2,0,36,20,6
3,17,1,1,0,63,23,5
3,5,1,1,0,21,9,6
3,2,1,1,0,7,4,6
3,3,1,1,0,20,9,6
3,6,3,1,2,9,11,6
3,4,1,1,2,18,28,5
3,5,4,2,0,8,6,6
3,2,2,1,0,3,1,6
3,3,1,2,0,22,17,5
3,7,4,2,0,40,36,6
3,5,2,1,0,7,5,6
3,8,1,3,0,101,64,5
3,1,2,2,0,3,3,5
3,13,3,1,3,29,25,6
3,3,1,1,0,13,14,5
3,2,2,1,0,10,11,6
3,4,1,3,0,40,20,5
3,6,2,1,0,10,8,6
3,2,1,2,0,20,7,5
3,4,2,1,0,11,9,6
3,2,1,3,0,25,11,5
3,6,2,2,0,36,24,6
3,2,2,1,0,4,1,6
3,2,2,1,0,6,1,5
3,6,1,2,0,7,3,6
3,0,0,0,0,1,0,6
3,2,1,1,0,5,3,6
3,2,1,1,0,8,2,6
3,1,1,3,0,8,3,5
3,16,2,5,0,47,34,6
3,6,2,1,0,14,4,6
3,5,1,7,0,84,57,5
3,7,2,2,0,26,28,6
3,3,1,7,0,44,18,5
3,3,4,0,0,3,2,6
3,4,1,10,0,18,10,5
3,4,1,6,0,21,9,5
3,2,4,1,0,9,4,6
3,4,1,6,0,23,12,5
3,5,2,1,1,5,8,6
3,3,1,1,0,14,12,5
3,2,3,1,0,9,4,6
3,2,1,5,0,22,7,5
3,1,0,2,0,2,0,5
3,2,1,1,0,6,6,5
3,3,4,2,0,4,3,6
3,1,1,1,0,6,3,5
3,3,4,2,0,4,3,6
3,2,1,1,0,8,2,5
3,9,2,1,0,1,1,6
3,1,1,1,0,2,1,5
3,6,2,2,0,2,2,6
3,1,1,1,0,2,1,5
3,3,4,1,0,10,10,6
3,6,1,8,0,28,10,5
3,3,2,1,0,8,4,6
3,2,3,0,0,2,1,6
3,3,1,2,0,13,11,5
3,3,4,3,0,6,4,6
3,3,1,5,0,12,6,5
3,2,4,1,0,4,2,5
3,4,2,2,0,31,21,6
3,2,2,1,0,7,2,6
3,3,1,2,0,37,20,5
3,4,5,3,0,10,6,6
3,3,2,1,0,9,4,6
3,2,2,1,0,6,3,6
3,4,1,1,0,13,2,5
3,4,5,2,0,6,3,6
3,3,2,1,0,7,4,6
3,2,2,1,0,6,3,6
3,6,1,2,0,14,4,5
3,18,2,1,1,21,32,6
3,2,1,6,0,18,13,5
3,2,3,2,0,7,5,5
3,9,2,1,2,20,29,6
3,3,1,6,0,20,13,5
3,2,3,2,0,7,5,5
3,10,4,2,2,35,25,6
3,6,1,5,5,5,5,6
3,10,1,3,0,35,19,5
3,2,3,2,0,3,2,5
3,2,2,1,0,3,3,5
3,3,2,5,1,10,10,5
3,15,3,1,11,24,14,6
3,7,3,1,5,27,15,6
3,3,1,2,0,7,2,5
3,2,3,2,0,6,5,5
3,2,4,0,0,2,1,5
3,5,2,2,0,17,9,6
3,4,2,1,0,7,6,6
3,5,1,4,0,62,17,5
3,2,2,2,0,21,18,6
3,4,2,1,0,5,5,6
3,3,1,2,0,36,16,5
3,4,3,4,0,60,47,6
3,2,2,1,0,6,3,6
3,3,2,1,0,5,1,5
3,10,2,4,0,52,32,6
3,4,2,1,0,11,4,6
3,4,1,10,0,66,32,5
3,10,1,3,0,38,25,6
3,2,2,1,0,8,2,6
3,2,1,1,0,13,22,6
3,4,1,4,0,32,27,5
3,4,1,2,0,28,10,5
3,4,1,4,0,17,5,5
3,4,2,1,0,16,16,6
3,5,1,4,0,34,25,5
3,2,2,1,1,5,5,5
3,6,4,4,0,28,18,6
3,1,1,1,0,34,17,5
3,3,4,1,0,9,4,6
3,4,1,3,0,16,4,5
3,3,4,1,0,9,4,6
3,4,1,3,0,16,4,5
3,11,1,2,0,60,43,6
3,7,2,2,0,21,12,6
3,2,1,1,0,10,5,6
3,0,0,0,0,3,0,6
3,0,0,0,0,4,0,6
3,6,1,1,0,14,7,6
3,0,0,0,0,5,0,6
3,3,1,6,1,6,6,6
3,9,1,1,0,97,39,5
3,4,1,1,0,8,9,5
3,3,2,6,0,18,11,5
3,4,4,1,0,14,10,6
3,3,1,3,0,26,10,5
3,3,4,1,0,21,12,6
3,5,1,3,0,31,11,5
3,2,2,1,0,9,7,6
3,5,1,1,0,16,2,5
3,3,3,11,0,18,12,6
3,4,2,1,0,5,1,6
3,4,1,2,0,40,21,5
3,3,3,8,0,14,9,6
3,4,2,1,0,4,1,6
3,5,1,1,0,25,13,5
3,3,3,10,0,17,11,6
3,4,2,1,0,4,1,6
3,4,1,1,0,36,18,5
3,3,2,2,0,9,13,6
3,1,1,1,0,15,10,5
3,6,1,1,0,4,3,6
3,5,3,2,0,21,52,6
3,3,2,1,0,4,1,6
3,5,1,1,0,53,28,5
3,44,2,3,0,22,25,6
3,45,2,1,0,7,6,6
3,4,1,1,0,32,19,5
3,5,2,2,1,19,11,6
3,2,2,1,0,3,1,6
3,3,1,2,0,35,11,5
3,3,2,2,0,9,14,6
3,2,1,1,0,13,9,5
3,11,2,4,1,73,70,6
3,3,2,1,0,13,7,6
3,3,4,5,1,8,7,6
3,5,1,10,0,83,55,5
3,4,1,6,1,41,22,5
3,3,3,0,0,3,1,5
3,4,3,1,1,21,18,6
3,2,1,1,0,12,14,5
3,4,1,1,0,17,34,6
3,3,4,1,0,11,6,6
3,1,2,2,0,65,80,6
3,1,5,1,0,4,3,6
3,2,2,2,0,3,2,5
3,2,1,0,0,3,1,5
3,1,1,1,0,18,29,6
3,1,1,1,0,20,29,6
3,3,1,1,0,14,9,6
3,10,1,2,2,27,7,5
3,5,1,2,0,19,17,6
3,0,0,0,0,8,0,6
3,4,1,8,0,8,8,6
3,3,1,1,0,35,23,6
3,6,2,6,0,45,13,5
3,13,1,2,0,65,44,6
3,8,2,3,0,41,9,5
3,5,1,5,0,34,26,6
3,2,1,1,0,13,1,5
3,3,1,1,0,22,13,6
3,2,1,1,0,15,1,5
3,30,2,10,2,38,28,6
3,0,0,0,0,1,0,6
3,1,2,1,0,4,3,6
3,1,1,1,0,10,3,5
3,4,2,3,0,15,12,6
3,1,1,1,0,19,7,5
3,4,2,1,0,8,6,6
3,2,1,2,0,18,7,5
3,6,2,1,0,8,6,6
3,2,1,2,0,34,15,5
3,30,3,7,7,22,15,6
3,10,1,10,0,49,30,5
3,0,0,0,0,2,0,5
3,3,1,2,0,4,2,5
3,3,1,2,0,4,2,5
3,3,3,2,0,9,7,6
3,3,2,1,0,4,1,6
3,4,1,1,0,16,7,5
3,2,3,1,0,7,5,6
3,3,1,2,0,13,5,5
3,6,4,2,0,4,3,6
3,2,1,1,0,9,3,5
3,3,4,2,0,4,3,6
3,2,1,1,0,10,2,5
3,3,2,2,0,3,2,6
3,1,1,2,0,4,2,5
3,3,2,3,0,5,3,6
3,1,1,2,0,4,2,5
3,9,4,1,0,8,8,6
3,5,1,2,0,16,8,5
3,6,3,5,0,39,31,6
3,4,2,1,0,15,9,6
3,8,1,2,0,59,15,5
3,3,2,1,0,10,6,6
3,7,4,2,0,27,18,6
3,2,2,1,0,11,5,6
3,4,1,1,0,55,22,5
3,3,2,1,1,27,16,6
3,4,2,3,0,51,28,6
3,7,2,1,0,14,7,6
3,3,1,1,0,22,9,5
3,1,1,3,0,4,4,6
3,1,1,1,0,4,1,5
3,39,2,3,0,4,4,6
3,1,1,1,0,9,3,5
3,14,4,0,1,2,1,6
3,1,1,1,0,10,3,5
3,8,2,10,0,11,11,6
3,1,1,1,0,7,1,5
3,5,3,1,1,29,15,6
3,5,1,3,0,52,29,5
3,11,3,1,6,16,9,6
3,2,1,1,0,9,5,5
3,9,3,1,4,27,14,6
3,4,1,19,0,36,31,5
3,4,2,1,0,14,4,6
3,3,1,2,0,24,6,5
3,14,2,3,0,20,15,6
3,1,1,12,0,30,12,5
3,3,4,1,0,9,4,6
3,6,1,3,0,20,3,5
3,3,4,1,0,9,4,6
3,6,1,3,0,21,3,5
3,3,4,1,0,17,6,6
3,3,1,3,0,17,8,5
3,2,4,0,0,4,2,6
3,6,1,3,0,51,29,5
3,8,2,1,3,24,19,6
3,4,1,5,0,15,9,5
3,0,0,0,0,5,0,6
3,2,1,1,0,9,5,6
3,2,1,2,0,19,8,5
3,3,3,6,0,11,7,6
3,2,2,1,0,3,1,6
3,3,1,1,0,25,13,5
3,3,3,11,0,18,12,6
3,2,2,1,0,3,1,6
3,2,1,1,0,44,27,5
3,227,3,7,0,32,16,6
3,218,2,1,0,3,1,6
3,11,2,2,0,50,25,6
3,2,2,1,0,15,7,6
3,4,1,2,0,50,27,5
3,5,2,2,0,38,23,6
3,2,2,1,0,7,2,6
3,1,1,2,0,28,20,5
3,3,1,1,2,7,3,5
3,0,0,0,0,1,0,6
3,3,1,1,0,6,2,6
3,1,1,2,0,5,2,5
3,1,1,0,0,5,4,6
3,1,1,0,0,12,3,6
3,3,2,1,0,18,5,5
3,3,1,1,0,7,3,6
3,2,1,5,0,9,5,5
3,8,3,1,1,25,17,6
3,5,2,1,0,44,22,5
3,4,1,1,0,3,2,6
3,2,1,3,0,5,3,5
3,25,1,9,0,48,31,5
3,5,4,1,0,7,3,5
3,5,4,1,0,7,3,5
3,5,4,1,0,7,3,5
3,3,4,1,0,7,3,5
3,4,4,1,0,9,6,5
5,1,1,1,0,3,3,10
5,8,1,16,0,107,388,10
5,1,1,3,0,4,6,10
5,2,1,0,0,0,2,10
5,1,1,0,0,0,3,10
5,1,1,1,0,11,15,10
5,2,1,0,0,1,2,10
5,1,1,1,0,23,46,10
5,1,1,5,0,7,6,10
5,355,1,76,0,96,81,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,1,0,2,0,2,0,10
5,0,1,1,0,18,6,9
5,2,1,3,0,20,8,10
5,2,1,1,0,3,3,10
5,5,1,2,0,14,3,10
5,1,1,1,0,4,11,10
5,15,1,1,0,21,12,10
5,2,1,2,0,16,6,10
5,0,1,3,0,16,17,10
5,1,1,1,0,3,2,10
5,1,1,2,0,10,10,10
5,15,1,1,0,35,23,10
5,7,1,1,0,39,25,9
5,1,1,2,60,3,2,9
5,0,0,0,0,1,0,10
5,55,1,15,0,67,76,9
5,0,0,0,0,2,0,10
5,12,1,5,0,16,54,10
5,24,1,6,0,36,35,9
5,1,1,1,0,4,4,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,2,0,10
5,19,1,2,0,5,2,10
5,0,0,0,0,1,0,10
5,3,1,1,0,3,3,10
5,0,0,0,0,1,0,10
5,0,0,0,0,2,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,3,1,2,0,3,2,10
5,7,1,1,0,89,187,10
5,2,1,5,0,23,37,9
5,70,1,1,0,102,109,10
5,7,2,53,0,99,290,9
5,10,1,1,0,12,35,10
5,10,1,11,0,23,45,9
5,2,1,1,0,2,4,10
5,2,1,2,0,3,7,9
5,5,1,2,0,4,6,9
5,2,1,1,0,2,5,10
5,3,1,1,0,4,4,9
5,2,1,1,0,6,4,9
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,5,1,2,0,124,126,10
5,4,2,28,0,92,149,9
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,4,1,1,0,2,1,10
5,5,1,2,0,4,2,10
5,3,1,2,0,4,2,10
5,3,1,1,0,1,1,10
5,5,1,2,0,4,2,10
5,3,1,2,0,4,2,10
5,5,1,2,0,4,2,10
5,2,1,1,0,2,1,10
5,3,1,2,0,4,2,10
5,1,1,1,0,3,2,9
5,5,1,2,0,4,2,10
5,4,1,1,0,2,1,10
5,5,1,1,0,6,3,10
5,8,1,2,0,4,2,10
5,6,1,2,0,4,2,10
5,3,1,1,0,1,1,10
5,5,1,2,0,4,2,10
5,10,1,2,0,4,2,10
5,4,1,1,0,2,1,10
5,9,1,1,0,13,13,10
5,7,1,1,1,7,6,10
5,7,1,11,0,23,15,9
5,7,1,1,0,9,6,10
5,7,1,1,0,7,5,10
5,5,1,8,0,15,16,9
5,5,1,2,0,2,2,10
5,8,1,2,0,3,2,10
5,7,1,2,0,4,2,10
5,4,1,2,0,4,2,10
5,5,1,2,0,4,2,10
5,5,1,1,0,13,5,10
5,7,1,1,0,10,6,10
5,6,1,10,0,23,17,9
5,7,1,1,0,11,11,10
5,5,1,1,0,6,5,10
5,8,1,12,0,23,23,9
5,3,1,1,0,2,1,10
5,3,1,1,0,2,1,10
5,3,1,2,0,3,2,10
5,3,1,1,0,1,1,10
5,3,1,1,0,2,1,10
5,7,1,1,0,5,3,10
5,4,1,1,0,2,1,10
5,7,1,1,0,11,9,10
5,6,1,1,0,7,5,10
5,4,1,8,0,13,9,9
5,4,1,1,0,2,1,10
5,25,1,2,0,4,2,10
5,7,1,1,0,10,17,10
5,6,1,8,0,12,14,9
5,5,1,2,0,4,2,10
5,7,1,2,0,4,2,10
5,4,1,3,0,7,7,9
5,8,1,1,0,8,7,10
5,6,1,7,0,11,11,9
5,1,1,1,0,1,1,10
5,5,1,2,0,4,2,10
5,5,1,2,0,4,2,10
5,3,1,1,0,2,1,10
5,2,1,1,0,43,23,9
5,2,1,1,0,13,8,9
5,11,1,4,0,27,16,10
5,10,1,1,0,13,10,10
5,8,1,4,0,13,13,9
5,2,1,1,0,8,11,10
5,6,1,2,0,6,5,9
5,2,1,1,0,7,10,10
5,6,1,3,0,3,3,9
5,2,1,1,0,7,9,10
5,9,1,3,0,13,16,9
5,2,1,1,0,8,12,10
5,6,1,3,0,3,3,9
5,0,0,0,0,7,0,10
5,5,1,1,0,15,9,10
5,2,1,1,0,9,3,9
5,2,1,1,0,8,3,10
5,7,1,1,0,12,8,10
5,3,1,1,0,11,9,10
5,4,1,1,0,5,5,9
5,2,1,1,3,6,4,9
5,1,1,2,0,8,6,9
5,2,1,1,0,5,12,10
5,2,1,1,0,5,6,9
5,6,1,1,0,10,6,10
5,2,1,1,0,1,3,9
5,0,1,2,0,7,5,9
5,1,1,1,0,16,14,10
5,4,1,1,0,4,2,9
5,0,1,2,0,7,5,9
5,1,1,1,0,4,12,10
5,4,1,1,0,4,2,9
5,3,1,1,0,3,2,10
5,2,1,1,0,7,6,10
5,10,1,1,0,12,18,10
5,8,1,3,0,11,18,9
5,8,1,2,0,22,28,10
5,4,1,6,0,10,18,10
5,7,1,4,0,17,50,9
5,6,1,1,0,6,8,10
5,4,1,1,0,6,14,9
5,0,0,0,0,1,0,10
5,6,1,1,0,6,4,10
5,6,1,2,0,7,8,9
5,9,1,1,0,22,19,10
5,8,1,9,0,38,34,9
5,9,1,1,0,28,22,10
5,6,1,5,0,29,38,9
5,10,1,2,0,30,30,10
5,1,1,1,0,2,2,10
5,1,1,2,0,3,3,10
5,1,1,1,0,6,4,10
5,9,1,1,0,6,5,10
5,8,1,2,0,9,6,9
5,12,1,1,0,21,31,10
5,8,1,11,0,27,35,9
5,6,1,1,0,7,11,10
5,3,1,1,0,6,6,9
5,0,0,0,0,1,0,10
5,5,1,1,0,2,1,10
5,6,1,2,0,7,8,9
5,10,1,1,0,13,16,10
5,7,1,1,0,6,11,9
5,6,1,1,0,4,3,10
5,6,1,1,0,4,15,9
5,7,1,1,0,6,7,10
5,9,1,2,0,14,9,9
5,3,1,1,0,3,11,10
5,8,1,2,0,12,41,10
5,5,1,1,0,9,35,9
5,6,1,1,0,4,9,10
5,5,1,1,0,5,12,9
5,0,0,0,0,1,0,10
5,0,0,0,0,1,0,10
5,6,1,1,0,5,7,10
5,4,1,3,0,8,12,9
5,27,1,1,0,41,45,10
5,6,1,2,0,3,3,10
5,11,1,1,0,15,27,10
5,2,1,2,0,4,4,9
5,8,1,1,0,20,18,10
5,3,1,3,0,8,6,9
5,1,1,2,0,12,14,9
5,18,1,1,0,17,18,10
5,5,1,1,0,7,9,9
5,5,1,2,0,22,24,10
5,1,1,0,0,3,4,10
5,0,0,0,0,1,0,10
5,4,1,7,0,24,54,9
5,1,1,1,0,7,5,10
5,3,1,1,0,6,4,10
5,1,1,0,0,4,3,10
5,2,0,2,0,2,0,10
5,6,1,7,0,32,22,10
5,6,1,1,0,12,39,10
5,1,0,2,0,2,0,10
5,8,1,1,5,13,20,9
5,0,0,0,0,8,0,10
5,2,1,1,0,6,7,10
5,4,1,2,0,3,3,9
5,0,0,0,0,7,0,10
5,0,0,0,0,2,0,10
5,10,1,1,0,17,42,10
5,7,1,9,0,17,18,9
5,3,1,4,6,8,5,9
5,1,1,1,0,6,5,10
5,14,1,5,0,9,7,9
5,12,1,1,0,31,43,10
5,6,1,1,0,17,22,9
5,0,1,0,0,5,4,10
5,0,1,2,0,2,2,9
5,9,1,1,0,16,18,10
5,7,1,2,0,7,16,10
5,5,1,5,0,8,6,9
5,4,1,1,0,10,18,10
5,4,1,1,0,10,13,10
5,7,1,4,0,4,4,9
5,7,1,4,0,5,4,9
5,4,1,2,0,8,6,10
5,4,1,2,0,2,2,9
5,3,1,0,0,5,4,10
5,0,1,2,0,2,2,9
5,0,0,0,0,0,0,10
5,0,1,0,0,5,4,10
5,3,1,3,0,3,4,9
5,3,1,1,0,9,13,10
5,7,1,4,0,4,4,9
5,3,1,1,0,7,10,10
5,0,1,2,0,2,2,9
5,0,0,0,0,0,0,10
5,0,0,0,0,0,0,10
5,10,1,4,0,22,36,10
5,7,1,6,0,24,24,9
5,3,1,1,1,92,136,9
5,0,0,0,0,3,0,10
5,0,0,0,0,8,0,10
5,9,1,1,0,4,3,10
5,26,1,3,0,21,22,10
5,0,0,0,0,1,0,10
5,2,1,2,0,7,5,10
5,4,1,16,0,22,33,9
5,122,1,7,0,81,141,10
5,0,0,0,0,2,0,10
5,3,0,2,0,2,0,10
5,12,1,29,0,50,56,9
5,53,1,3,2,12,16,10
5,1,1,6,0,12,6,9
5,1,1,1,0,4,5,9
5,0,0,0,0,52,0,10
5,0,1,9,0,18,17,10
5,21,1,9,0,130,410,10
5,0,1,8,0,21,52,10
5,0,1,1,0,6,9,9
5,11,1,30,0,45,57,10
5,1,0,2,0,2,0,10
5,4,1,3,0,28,98,10
5,0,1,1,0,5,8,9
5,2,2,3,0,37,63,9
5,2,1,1,0,37,33,9
5,4,1,10,0,194,280,9
5,5,1,4,0,14,21,10
5,1,1,1,0,5,6,9
5,1,1,5,0,6,9,9
5,2,1,3,0,5,5,10
5,10,1,5,0,13,18,10
5,7,1,3,0,45,48,10
5,1,1,3,0,10,12,10
5,8,1,11,0,47,50,9
5,8,1,2,0,19,12,10
5,5,1,1,0,9,10,10
5,7,1,2,0,23,22,10
5,7,1,3,0,11,13,9
5,9,1,2,0,25,27,10
5,8,1,5,0,19,17,9
5,4,1,1,0,40,40,9
5,6,1,1,0,7,4,10
5,4,1,4,0,10,9,9
5,7,1,2,0,18,11,10
5,2,1,1,0,3,6,10
5,10,1,2,0,26,22,10
5,3,1,3,0,12,16,9
5,0,0,0,0,3,0,10
5,0,0,0,0,1,0,10
5,8,1,1,1,50,45,9
5,17,1,1,0,39,32,10
5,3,1,2,0,8,8,10
5,9,1,5,0,23,12,9
5,20,1,0,0,2,2,10
5,236,1,1,2,5,3,10
5,0,1,1,0,1,1,9
5,11,1,0,0,3,2,10
5,26,1,0,0,3,2,10
5,135,1,0,10,2,1,10
5,1,1,1,0,4,2,10
5,35,1,0,2,4,3,10
5,16,1,0,0,4,3,10
5,7,1,0,0,4,2,10
5,3,4,1,0,9,5,10
5,21,1,0,0,3,2,10
5,125,1,1,0,3,3,10
5,0,1,1,0,1,1,9
5,4,1,2,1,9,6,10
5,75,1,4,0,8,6,10
5,56,1,0,0,3,2,10
5,30,1,4,0,8,9,10
5,0,1,1,0,1,1,9
5,13,1,0,0,3,1,10
5,12,1,2,0,7,7,10
5,0,1,1,0,2,2,9
5,48,1,0,0,3,2,10
5,0,1,1,0,1,1,9
5,73,1,0,0,3,2,10
5,0,1,1,0,1,1,9
5,140,5,3,0,10,9,10
5,1,1,2,0,2,2,9
5,60,1,2,0,5,5,10
5,0,1,1,0,1,1,9
5,146,1,2,1,5,5,10
5,0,1,1,0,1,1,9
5,83,1,2,0,5,4,10
5,0,1,1,0,1,1,9
5,37,1,0,0,2,1,10
5,0,1,1,0,3,1,9
5,8,1,0,0,2,1,10
5,16,1,0,0,3,2,10
5,0,1,1,0,7,5,10
5,1,1,1,0,7,3,9
5,0,1,1,0,4,4,10
5,6,1,2,0,43,28,10
5,0,0,0,0,1,0,10
5,2,1,5,0,17,8,9
5,1,1,0,0,1,1,9
5,0,0,0,0,2,0,10
5,142,0,3,0,14,5,10
5,1,1,6,0,20,15,9
5,7,1,1,3,143,136,9
5,3,1,9,0,29,33,9
5,0,0,0,0,2,0,10
5,4,1,1,0,32,38,10
5,4,1,2,0,12,32,10
5,2,1,1,0,4,12,10
5,3,1,1,0,15,33,9
5,5,1,2,0,5,4,10
5,7,1,5,0,10,8,10
5,11,1,3,0,33,23,10
5,9,1,3,0,27,14,9
5,3,1,1,0,10,9,9
5,0,0,0,0,2,0,10
5,0,0,0,0,5,0,10
5,3,1,1,0,5,2,10
5,4,1,1,0,6,6,10
5,3,1,1,0,3,4,10
5,7,1,1,0,7,4,10
5,3,1,3,0,15,17,9
5,2,1,1,0,3,2,10
5,7,1,1,0,11,12,10
5,5,1,7,0,15,16,9
5,1,1,1,0,3,2,10
5,4,1,2,0,14,20,9
5,6,1,1,0,17,8,10
5,4,1,3,0,10,21,10
5,4,1,1,0,6,2,9
5,0,1,3,0,4,4,10
5,0,1,1,0,9,5,10
5,0,1,3,0,10,9,9
5,7,1,2,0,19,8,10
5,14,1,2,5,42,34,9
5,7,1,1,0,9,7,9
5,4,1,1,0,6,8,10
5,3,1,1,0,12,16,10
5,3,1,1,0,9,12,10
5,3,1,1,0,9,4,10
5,9,1,1,0,17,4,10
5,8,1,2,0,13,11,9
5,2,1,1,0,4,3,10
5,4,1,1,0,3,11,9
5,14,1,6,0,34,23,9
